310	160	Throughput_Fairness_index	0.999976175441	Cycles_Fairness_index	0.999976175438
620	160	Throughput_Fairness_index	0.999976166504	Cycles_Fairness_index	0.902337940524
930	160	Throughput_Fairness_index	0.999976178873	Cycles_Fairness_index	0.802346735843
1240	160	Throughput_Fairness_index	0.999976188041	Cycles_Fairness_index	0.73732658367
1550	160	Throughput_Fairness_index	0.999976222632	Cycles_Fairness_index	0.694045366114
1860	160	Throughput_Fairness_index	0.999975682938	Cycles_Fairness_index	0.66368129883
2170	160	Throughput_Fairness_index	0.999972020687	Cycles_Fairness_index	0.641428483656
2480	160	Throughput_Fairness_index	0.999965448906	Cycles_Fairness_index	0.624486835518
2790	160	Throughput_Fairness_index	0.999973362627	Cycles_Fairness_index	0.610866720756
3100	160	Throughput_Fairness_index	0.999980944131	Cycles_Fairness_index	0.599860699597
3410	160	Throughput_Fairness_index	0.999970023794	Cycles_Fairness_index	0.591140147893
3720	160	Throughput_Fairness_index	0.999984661826	Cycles_Fairness_index	0.583400324314
4030	160	Throughput_Fairness_index	0.999977940754	Cycles_Fairness_index	0.577183698439
4340	160	Throughput_Fairness_index	0.999981524557	Cycles_Fairness_index	0.571673250241
