########################

Total=rx_miss+vpp_input;
This may not be correct always since rx_miss counter in vpp is not udated after every vector. This may account to slight  +- error in measurement

########################

FAIRDROP_CPU_3850_2_TAILNETSIZE	PKT-SIZE: 64	RX_MISS_RATE:	10.32	VPP_INPUT_RATE:	4.1	VPP_DROP_RATE:	0.0	VPP_OUTPUT_RATE	4.1	TOTAL_RATE:	14.88

FAIRDROP_CPU_4200_2_FAIRNETSIZE	PKT-SIZE: 64	RX_MISS_RATE:	7.51	VPP_INPUT_RATE:	7.03	VPP_DROP_RATE:	0.67	VPP_OUTPUT_RATE	6.36	TOTAL_RATE:	14.87
FAIRDROP_CPU_4200_2_TAILNETSIZE	PKT-SIZE: 64	RX_MISS_RATE:	10.5	VPP_INPUT_RATE:	3.9	VPP_DROP_RATE:	0.0	VPP_OUTPUT_RATE	3.9	TOTAL_RATE:	14.87

FAIRDROP_CPU_4550_2_FAIRNETSIZE	PKT-SIZE: 64	RX_MISS_RATE:	7.34	VPP_INPUT_RATE:	7.18	VPP_DROP_RATE:	0.81	VPP_OUTPUT_RATE	6.37	TOTAL_RATE:	14.87
FAIRDROP_CPU_4550_2_TAILNETSIZE	PKT-SIZE: 64	RX_MISS_RATE:	10.67	VPP_INPUT_RATE:	3.71	VPP_DROP_RATE:	0.0	VPP_OUTPUT_RATE	3.71	TOTAL_RATE:	14.87

FAIRDROP_CPU_4900_2_FAIRNETSIZE	PKT-SIZE: 64	RX_MISS_RATE:	7.38	VPP_INPUT_RATE:	7.16	VPP_DROP_RATE:	1.19	VPP_OUTPUT_RATE	5.97	TOTAL_RATE:	14.87
FAIRDROP_CPU_4900_2_TAILNETSIZE	PKT-SIZE: 64	RX_MISS_RATE:	10.82	VPP_INPUT_RATE:	3.52	VPP_DROP_RATE:	0.0	VPP_OUTPUT_RATE	3.52	TOTAL_RATE:	14.87

