310	64	Throughput_Fairness_index	0.999974960682	Cycles_Fairness_index	0.999974960682
620	64	Throughput_Fairness_index	0.977212893957	Cycles_Fairness_index	0.965045562615
930	64	Throughput_Fairness_index	0.892002383963	Cycles_Fairness_index	0.967229291189
1240	64	Throughput_Fairness_index	0.82933618575	Cycles_Fairness_index	0.961129871355
1550	64	Throughput_Fairness_index	0.775893954803	Cycles_Fairness_index	0.961024023898
1860	64	Throughput_Fairness_index	0.704955361662	Cycles_Fairness_index	0.984566007286
2170	64	Throughput_Fairness_index	0.699161917753	Cycles_Fairness_index	0.966870650749
2480	64	Throughput_Fairness_index	0.675639427022	Cycles_Fairness_index	0.967208894474
2790	64	Throughput_Fairness_index	0.655705702927	Cycles_Fairness_index	0.968837365444
3100	64	Throughput_Fairness_index	0.650041531425	Cycles_Fairness_index	0.957262075505
3410	64	Throughput_Fairness_index	0.616930060075	Cycles_Fairness_index	0.982858315455
3720	64	Throughput_Fairness_index	0.61448925414	Cycles_Fairness_index	0.973805934211
4030	64	Throughput_Fairness_index	0.614754262281	Cycles_Fairness_index	0.960115478665
4340	64	Throughput_Fairness_index	0.611485687284	Cycles_Fairness_index	0.951808092719
