315838.91	3942921252
315817.53	1649604500
315815.42	2225874592
315748.47	2947503612
315671.30	976153682
315654.34	1434910422
315644.22	3010998242
313804.59	3376465080
313773.32	1075185416
313734.39	79521488
313609.69	3704634726
313584.62	653891148
313575.33	288202510
313564.32	2558221502
313460.41	1230079176
313447.68	2381030752
313402.31	3221702520
313379.16	234546448
67680.64	4157820474
67680.59	2122681738
