348231.93	2225874592
348231.74	3942921252
348231.74	2947503612
348231.69	1649604500
348228.29	3010998242
348228.20	976153682
348228.10	1434910422
344849.91	653891148
344849.71	234546448
344849.61	3704634726
344849.61	3221702520
344849.61	1230079176
344849.56	288202510
344849.56	2558221502
344849.46	3376465080
344849.42	79521488
344849.42	1075185416
344849.37	2381030752
36729.44	4157820474
36469.41	2122681738
