1385031.18	1895788789
1385023.24	2947503612
1334140.82	3171078813
1312382.75	653891148
1138550.46	877924653
1138530.94	2558221502
884696.73	3704634726
870199.09	58726511
870193.34	288202510
862958.53	2329336799
616372.17	3464346119
616359.34	1434910422
529365.58	1194031543
529362.09	976153682
326286.03	679701299
326279.29	3010998242
261052.40	2715134083
261050.90	2122681738
101539.13	4157820474
101538.78	1814563563
