1033700.29	1895788789
1033699.24	2947503612
1033698.00	877924653
1033697.45	2558221502
1033697.20	3171078813
1033696.05	653891148
883610.43	3704634726
869125.44	58726511
869125.04	288202510
861887.16	2329336799
615606.41	3464346119
615606.41	1434910422
528714.62	1194031543
528714.52	976153682
325879.66	679701299
325879.66	3010998242
260729.25	2715134083
260729.25	2122681738
101412.97	4157820474
101412.97	1814563563
