191426.57	3942921252
191417.38	2225874592
191415.12	2947503612
191414.08	1649604500
191147.77	976153682
191142.85	1434910422
191136.36	3010998242
191123.33	2122681738
189488.16	1230079176
189487.27	2381030752
189476.90	3221702520
189471.10	234546448
189464.11	4157820474
189462.44	1075185416
189456.44	79521488
189447.89	3376465080
189365.03	653891148
189345.71	3704634726
189339.32	288202510
189339.32	2558221502
