851265.96	1075185416
756308.14	3376465080
720561.47	1230079176
719104.89	79521488
687271.33	2381030752
620684.02	234546448
587753.46	3221702520
484753.63	2225874592
455229.68	3942921252
421854.38	1649604500
372449.60	653891148
322802.52	2558221502
302279.58	2947503612
269218.09	288202510
252148.58	1434910422
227498.69	3704634726
136705.63	976153682
111485.77	3010998242
90955.40	2122681738
41243.06	4157820474
