309444.07	3942921252
309435.70	2947503612
309431.02	1649604500
309381.21	2225874592
309057.67	1434910422
309049.64	976153682
309043.23	2122681738
309034.36	3010998242
306544.38	1230079176
306533.78	2381030752
306519.69	3221702520
306478.41	234546448
306315.43	4157820474
306311.78	79521488
306308.38	1075185416
306306.76	3376465080
306116.39	288202510
306091.56	3704634726
306021.35	653891148
305991.35	2558221502
