617461.84	1075185416
538589.88	3376465080
512383.43	1230079176
506740.38	79521488
483520.00	2381030752
436941.63	234546448
413686.08	3221702520
340656.03	2225874592
320380.11	3942921252
297053.99	1649604500
262145.07	653891148
227262.07	2558221502
212527.26	2947503612
189251.22	288202510
177665.72	1434910422
160212.48	3704634726
96038.32	976153682
78590.61	3010998242
64069.47	2122681738
29094.36	4157820474
