248202.18	3942921252
248190.50	2225874592
248189.02	2947503612
248187.00	1649604500
247869.37	976153682
247848.62	1434910422
247825.56	3010998242
247809.11	2122681738
245883.97	653891148
245856.27	288202510
245845.78	2558221502
245828.24	3704634726
245706.03	234546448
245688.79	3221702520
245677.90	1230079176
245644.64	2381030752
245225.20	79521488
245205.40	1075185416
245191.84	3376465080
245157.01	4157820474
